Sensor ID,segment number,Xorig,Yorig,Zorig,Xend,Yend,Zend,Z Vector X Rel Angle,Z Vector Y Rel Angle,Z Vector Z Rel Angle
10582.15825,18,-0.530541,-0.846894,1.63023,-0.5509092,-0.924297,1.6353259,104.7123837,164.8235108,86.356972
10582.15825,19,-0.39316,-0.0486683,1.52167,-0.377812,0.1169401,1.5918026,85.1222098,23.4369953,67.1359425
10582.15825,20,-0.377803,0.116948,1.5918,-0.3681129,0.4422667,1.6537047,88.3239167,10.9020338,79.2306978
10582.15825,21,-0.36803,0.442946,1.65383,-0.3895321,0.7441935,1.7106209,94.0122412,11.3968616,79.3504112
10582.15825,22,-0.389532,0.744194,1.71062,-0.3951434,0.8228127,1.7254411,94.0121263,11.3968616,79.3504112
10582.16663,0,-0.390751,-0.0567908,0.975293,-0.3970873,-0.0518301,1.1529509,92.0418349,88.4015613,2.5931323
10582.16663,1,-0.390798,-0.0564829,0.976068,-0.3845318,0.0575461,0.9730471,86.8556912,3.4913534,91.5152776
10582.16663,2,-0.384391,0.0579315,0.972359,-0.3444459,0.115279,0.5192935,85.001147,82.8136426,171.2309962
10582.16663,3,-0.344446,0.11528,0.519292,-0.309617,0.1652571,0.1241174,85.0028149,82.8197062,171.2370115
10582.16663,4,-0.30961,0.165269,0.124054,-0.2359028,0.143896,0.0645584,40.6194806,102.7150827,127.7847701
10582.16663,5,-0.235891,0.143914,0.0644675,-0.4966736,0.2212363,0.0300183,162.0167844,73.6194372,97.218063
10582.16663,6,-0.390751,-0.056791,0.975292,-0.3970066,-0.1708235,0.9782005,93.1389895,176.5379357,88.5411319
10582.16663,7,-0.39694,-0.171197,0.977415,-0.3642431,-0.2483438,0.5267136,85.9099343,99.6882365,169.4683214
10582.16663,8,-0.364192,-0.248604,0.525968,-0.3356674,-0.3157215,0.132833,85.9090612,99.6634182,169.4909152
10582.16663,9,-0.33565,-0.315777,0.132587,-0.2572358,-0.3253301,0.0761137,36.1452799,95.6458683,125.5611849
10582.16663,10,-0.257234,-0.32533,0.0761165,-0.5261293,-0.2962363,0.0311512,168.7355361,83.908705,99.4392055
10582.16663,11,-0.398111,-0.0509945,1.1794,-0.3984447,-0.0494572,1.3484687,90.1130968,89.4790241,0.5313411
10582.16663,12,-0.39902,-0.0523297,1.35032,-0.3937144,-0.0545821,1.5204405,88.2138356,90.7581713,1.939705
10582.16663,13,-0.393533,-0.0505939,1.5209,-0.4200007,-0.0502781,1.6612264,100.6813639,89.8732966,10.6820238
10582.16663,14,-0.420006,-0.0502779,1.66123,-0.4714195,-0.0462274,1.9432981,100.3290477,89.1906244,10.3613563
10582.16663,15,-0.393712,-0.0545645,1.52049,-0.4050094,-0.2218916,1.5872302,93.588454,157.9749521,68.2996767
10582.16663,16,-0.405183,-0.223654,1.58722,-0.4555367,-0.5504878,1.607287,98.7422097,170.5834698,86.5274232
10582.16663,17,-0.455573,-0.55115,1.6073,-0.5327974,-0.8480476,1.6253509,104.5540977,165.0445994,86.6325706
10582.16663,18,-0.532846,-0.848412,1.62536,-0.5530034,-0.9258943,1.6300742,104.5567615,165.0412695,86.6301715
10582.16663,19,-0.393183,-0.0495926,1.52129,-0.3775871,0.1165419,1.5901109,85.043229,23.0134654,67.5870706
10582.16663,20,-0.377579,0.116549,1.59012,-0.3697957,0.4417713,1.6527953,88.6537978,10.989841,79.0950078
10582.16663,21,-0.369711,0.442449,1.6529,-0.3939148,0.7433981,1.7101833,94.5173515,11.6750566,79.2570003
10582.16663,22,-0.393915,0.743399,1.71019,-0.4002315,0.8219398,1.7251396,94.5172366,11.6750566,79.2570003
10582.17488,0,-0.391186,-0.0535418,0.973814,-0.39745,-0.0468658,1.1514182,92.0185296,87.8486568,2.9509197
10582.17488,1,-0.391248,-0.0532475,0.974467,-0.3848205,0.0607379,0.9703438,86.7747046,3.8331129,92.06838
10582.17488,2,-0.384659,0.0611994,0.96914,-0.3473051,0.1185881,0.5158591,85.3261748,82.8084451,171.4094381
10582.17488,3,-0.347305,0.118588,0.515858,-0.3147314,0.1686006,0.1204958,85.3271521,82.8145666,171.4151937
10582.17488,4,-0.31472,0.16862,0.120386,-0.2417719,0.1474561,0.0598885,41.3027027,102.5886551,128.5365683
10582.17488,5,-0.241755,0.147482,0.0597279,-0.50297,0.2248471,0.028835,162.3117856,73.6101207,96.4695407
10582.17488,6,-0.391186,-0.053542,0.973814,-0.3976014,-0.1675321,0.9778265,93.2192412,176.2021894,87.9871921
10582.17488,7,-0.397524,-0.167877,0.977166,-0.3634759,-0.2468777,0.5268859,85.7406057,99.9233761,169.1840349
10582.17488,8,-0.363421,-0.247118,0.526264,-0.3337345,-0.315854,0.1334948,85.7421282,99.8987728,169.2072643
10582.17488,9,-0.333719,-0.315902,0.13329,-0.2551383,-0.3249274,0.0769615,35.9784514,95.3330709,125.4562399
10582.17488,10,-0.255136,-0.324928,0.0769644,-0.5241733,-0.297979,0.0315135,168.8884992,84.3592617,99.5420844
10582.17488,11,-0.398487,-0.0458664,1.17801,-0.3984721,-0.043551,1.3470701,89.9949572,89.2153384,0.7856063
10582.17488,12,-0.399065,-0.0463,1.3492,-0.3931302,-0.0486,1.519299,88.0019147,90.7742041,2.1424047
10582.17488,13,-0.392995,-0.0451935,1.51979,-0.4189145,-0.0450161,1.6602189,100.4576089,89.92881,10.4577566
10582.17488,14,-0.41892,-0.0450159,1.66022,-0.4712109,-0.0411006,1.9421286,100.5073117,89.2176305,10.5370063
10582.17488,15,-0.393127,-0.0485847,1.51934,-0.404766,-0.2162015,1.58529,93.6971001,158.2214821,68.5693989
10582.17488,16,-0.404922,-0.217765,1.58531,-0.44995,-0.5454436,1.6042175,97.8114754,171.5229541,86.7282891
10582.17488,17,-0.449981,-0.546028,1.60423,-0.5305858,-0.8420916,1.6211655,105.2062236,164.4534463,86.8408635
10582.17488,18,-0.530628,-0.842413,1.62117,-0.5516674,-0.9196778,1.6255922,105.2087174,164.4506675,86.8391019
10582.17488,19,-0.392647,-0.0440082,1.52018,-0.3762631,0.1222171,1.5885974,84.7921341,22.9396356,67.7255216
10582.17488,20,-0.376255,0.122224,1.5886,-0.3688376,0.4474901,1.6510934,88.7171091,10.9500971,79.12704
10582.17488,21,-0.368759,0.448115,1.65121,-0.3994123,0.7485758,1.7079665,95.7246594,12.1167267,79.3569407
10582.17488,22,-0.399413,0.748578,1.70796,-0.4074126,0.8269914,1.7227722,95.7245385,12.1167267,79.3569407
10582.18325,0,-0.391715,-0.0563029,0.97608,-0.3971578,-0.0498579,1.1537198,91.7538055,87.9231233,2.7192403
10582.18325,1,-0.391721,-0.0561101,0.976429,-0.3848538,0.0578554,0.9724642,86.55377,3.9802799,91.9888666
10582.18325,2,-0.384618,0.0582645,0.971596,-0.3472903,0.1172939,0.5185236,85.3294515,82.60171,171.2366355
10582.18325,3,-0.34729,0.117294,0.518523,-0.3147555,0.1687401,0.1233416,85.33278,82.6074876,171.2434073
10582.18325,4,-0.314744,0.168755,0.123261,-0.2415103,0.1484388,0.0628179,41.046752,102.0766462,128.4955608
10582.18325,5,-0.241496,0.14846,0.062701,-0.503675,0.2224143,0.0316206,162.9873144,74.3516801,96.5089837
10582.18325,6,-0.391715,-0.056303,0.97608,-0.398576,-0.1702712,0.9799779,93.4431018,176.0395799,88.0447057
10582.18325,7,-0.398559,-0.170486,0.979626,-0.3649357,-0.2498639,0.5293803,85.7938354,99.9712502,169.1611594
10582.18325,8,-0.364923,-0.250016,0.529048,-0.3363914,-0.3190375,0.1362432,85.9080502,99.9403028,169.23453
10582.18325,9,-0.336383,-0.319067,0.136133,-0.2567399,-0.3293012,0.0815296,34.8972837,96.0498671,124.2161164
10582.18325,10,-0.256742,-0.3293,0.08153,-0.5242422,-0.2979065,0.0302353,167.3296026,83.4251557,100.7827751
10582.18325,11,-0.398068,-0.0489864,1.17983,-0.3984285,-0.0474703,1.3488989,90.122173,89.4862184,0.5251263
10582.18325,12,-0.398961,-0.0500754,1.35028,-0.3945561,-0.053663,1.5204032,88.5171457,91.2076954,1.9124293
10582.18325,13,-0.394376,-0.0498954,1.521,-0.4210031,-0.0507223,1.6612941,100.7464404,90.3317696,10.7516579
10582.18325,14,-0.421008,-0.0507223,1.66129,-0.4723905,-0.0490722,1.9433879,100.3227579,89.6702787,10.328173
10582.18325,15,-0.394553,-0.0536479,1.52045,-0.4069293,-0.2217028,1.5851385,93.9316559,158.5994008,68.9989536
10582.18325,16,-0.407085,-0.223301,1.58507,-0.4504652,-0.5511717,1.6044917,97.5239147,171.7514428,86.6392169
10582.18325,17,-0.450494,-0.551772,1.60448,-0.5347284,-0.8467938,1.6219268,105.9086851,163.7445024,86.7453795
10582.18325,18,-0.534772,-0.847126,1.62193,-0.556759,-0.9241186,1.6264878,105.9114853,163.7410231,86.7421027
10582.18325,19,-0.394138,-0.0496119,1.52093,-0.378211,0.1170853,1.5882996,84.9377399,22.5522748,68.084486
10582.18325,20,-0.378202,0.117093,1.5883,-0.3624973,0.4426231,1.6478134,87.2829556,10.7070326,79.6513832
10582.18325,21,-0.362427,0.443172,1.64789,-0.3970298,0.7437096,1.7019026,96.465216,12.0482959,79.8770534
10582.18325,22,-0.397029,0.743712,1.7019,-0.4060594,0.8221455,1.7159961,96.4651007,12.0482959,79.8770534
10582.19163,0,-0.389458,-0.0576154,0.974696,-0.395579,-0.0529545,1.1523695,91.9724416,88.4981859,2.4791879
10582.19163,1,-0.389507,-0.0573863,0.975358,-0.3828082,0.0566231,0.9725334,86.6384134,3.6486978,91.4167596
10582.19163,2,-0.382573,0.0570525,0.971617,-0.3470046,0.1161814,0.5184158,85.550034,82.5891723,171.3429511
10582.19163,3,-0.347004,0.116182,0.518415,-0.3160048,0.1677124,0.1231212,85.5534764,82.5952967,171.3498056
10582.19163,4,-0.315995,0.167729,0.123037,-0.2427203,0.1470079,0.0627814,41.0099183,102.3210893,128.3543368
10582.19163,5,-0.242704,0.14703,0.0626581,-0.5043687,0.2225052,0.0309065,162.6237109,74.0213586,96.6501738
10582.19163,6,-0.389458,-0.0576156,0.974696,-0.3961431,-0.1716285,0.9774141,93.3547222,176.3784127,88.636673
10582.19163,7,-0.396076,-0.171916,0.976743,-0.3648183,-0.2506696,0.5262172,86.090248,99.8920261,169.3489314
10582.19163,8,-0.364772,-0.250876,0.525586,-0.33751,-0.3194417,0.1326113,86.090426,99.8739969,169.3656842
10582.19163,9,-0.337495,-0.319488,0.132405,-0.2580863,-0.3306225,0.0776366,35.1383165,96.5843032,124.3339191
10582.19163,10,-0.258085,-0.330623,0.0776391,-0.5252313,-0.2955596,0.0268802,166.9966728,82.6525506,100.6688284
10582.19163,11,-0.396627,-0.0522714,1.17883,-0.3975187,-0.051916,1.3479033,90.3021736,89.8795751,0.3241143
10582.19163,12,-0.398161,-0.0544085,1.34982,-0.3941797,-0.0585943,1.51994,88.6597524,91.4090796,1.9447766
10582.19163,13,-0.394023,-0.0548766,1.52038,-0.4206892,-0.0562122,1.6606627,100.7624202,90.5358752,10.7762006
10582.19163,14,-0.420694,-0.056212,1.66067,-0.4708283,-0.0490143,1.9429055,100.0693472,88.5616332,10.1736319
10582.19163,15,-0.394177,-0.0585797,1.51998,-0.4073241,-0.2272124,1.5829915,94.176963,159.1077951,69.5680899
10582.19163,16,-0.40749,-0.228786,1.58301,-0.4540095,-0.5563344,1.6005134,98.0719191,171.371547,86.9714935
10582.19163,17,-0.454041,-0.556927,1.60053,-0.5355695,-0.8528117,1.6161183,105.3847796,164.329512,87.0923894
10582.19163,18,-0.535615,-0.85314,1.61613,-0.5568957,-0.930358,1.6202004,105.3874538,164.3265425,87.0907888
10582.19163,19,-0.393713,-0.0545933,1.52069,-0.3773733,0.1123811,1.5872692,84.8062181,22.3216907,68.3546723
10582.19163,20,-0.377365,0.112388,1.58727,-0.3648723,0.438585,1.6438193,87.8389555,10.0673346,80.1720605
10582.19163,21,-0.364799,0.439126,1.64392,-0.4031165,0.7397884,1.6946303,97.1627385,11.9363408,80.5018942
10582.19163,22,-0.403117,0.73979,1.69463,-0.4131168,0.818256,1.7078642,97.1626231,11.9363408,80.5018942
10582.2,0,-0.387811,-0.0548342,0.975339,-0.3942479,-0.0490907,1.1529697,92.0742796,88.149248,2.7801515
10582.2,1,-0.387843,-0.0545619,0.975966,-0.3813931,0.059443,0.9724611,86.763428,3.6845352,91.7581219
10582.2,2,-0.381184,0.0598046,0.971764,-0.3465841,0.1183669,0.5184143,85.6714446,82.6605806,171.4671671
10582.2,3,-0.346584,0.118367,0.518414,-0.3164279,0.1694088,0.1229915,85.6746394,82.6658953,171.4733478
10582.2,4,-0.31642,0.169421,0.122926,-0.24277,0.148978,0.063034,40.6712898,102.153179,128.0812996
10582.2,5,-0.242758,0.148996,0.0629416,-0.5047105,0.222901,0.0298972,162.8263004,74.36239,96.9222296
10582.2,6,-0.387811,-0.0548343,0.975338,-0.3942513,-0.1688427,0.9787471,93.2317457,176.3432082,88.2899771
10582.2,7,-0.394204,-0.169166,0.978112,-0.3629062,-0.2486324,0.5277145,86.0852229,99.9824781,169.2624792
10582.2,8,-0.362871,-0.248859,0.527112,-0.3355623,-0.3180153,0.134244,86.083724,99.9599064,169.2831032
10582.2,9,-0.335548,-0.318061,0.134045,-0.2564462,-0.3285733,0.0787125,35.4516761,96.2149066,124.7379537
10582.2,10,-0.256445,-0.328573,0.0787148,-0.5242452,-0.2958681,0.0298636,167.6186169,83.149218,100.2634185
10582.2,11,-0.39531,-0.0481784,1.17927,-0.3958685,-0.0468854,1.3483401,90.1892758,89.5618286,0.4793723
10582.2,12,-0.396459,-0.0494717,1.35001,-0.3915022,-0.0528984,1.5201213,88.3312881,91.1535165,2.0290563
10582.2,13,-0.391407,-0.0495778,1.52057,-0.4183725,-0.0502752,1.6608002,100.8846872,90.2798217,10.8883929
10582.2,14,-0.418378,-0.0502749,1.6608,-0.470523,-0.0409448,1.9426083,100.4776522,88.1353693,10.6461076
10582.2,15,-0.3915,-0.0528851,1.52016,-0.4033811,-0.2219481,1.582263,93.7741145,159.4942436,69.8755137
10582.2,16,-0.403524,-0.223459,1.58225,-0.4545283,-0.550472,1.5970658,98.8560787,170.7748535,87.4368493
10582.2,17,-0.454558,-0.55104,1.59707,-0.5318755,-0.8481687,1.6102647,104.5720346,165.2124786,87.5391518
10582.2,18,-0.531916,-0.848481,1.61028,-0.5520973,-0.9260238,1.6137259,104.5744026,165.2097851,87.53746
10582.2,19,-0.391025,-0.0484636,1.52079,-0.375327,0.1189303,1.5864644,85.0107231,21.9684487,68.6633577
10582.2,20,-0.375319,0.118938,1.58647,-0.3706192,0.4450903,1.6444435,89.1871691,10.1114875,79.921982
10582.2,21,-0.370544,0.445688,1.64453,-0.4112941,0.7458461,1.6963189,97.6200936,12.3827191,80.2979295
10582.2,22,-0.411295,0.745847,1.69632,-0.4219297,0.8241814,1.7098357,97.6199779,12.3827191,80.2979295
10582.20825,0,-0.389155,-0.0576831,0.974043,-0.3955795,-0.0527762,1.1516991,92.0702662,88.4189229,2.6057655
10582.20825,1,-0.389232,-0.0573837,0.974832,-0.3827662,0.056635,0.9718418,86.7554454,3.5750284,91.4998769
10582.20825,2,-0.382649,0.0571525,0.970854,-0.3457769,0.1154352,0.5176473,85.3865795,82.6958184,171.3475202
10582.20825,3,-0.345777,0.115435,0.517647,-0.3142207,0.1663809,0.1223212,85.4734008,82.6797595,171.3803352
10582.20825,4,-0.314213,0.166398,0.12223,-0.2412086,0.1452474,0.0617958,41.2523295,102.5806124,128.4888261
10582.20825,5,-0.2412,0.145273,0.0616633,-0.5023733,0.2226907,0.03055,162.2831448,73.5986536,96.5159039
10582.20825,6,-0.389155,-0.0576832,0.974043,-0.3956094,-0.1717058,0.9769064,93.2388331,176.4563502,88.5637538
10582.20825,7,-0.395516,-0.172073,0.976106,-0.3642932,-0.2494623,0.5253413,86.0946184,99.7189859,169.5116685
10582.20825,8,-0.36422,-0.249724,0.524587,-0.3370137,-0.317053,0.1313948,86.0984259,99.6941653,169.535932
10582.20825,9,-0.336994,-0.317109,0.131146,-0.2585018,-0.3266418,0.0747776,36.0672046,95.6338237,125.4851547
10582.20825,10,-0.2585,-0.326642,0.0747807,-0.5273273,-0.29748,0.0294535,168.663024,83.8943571,99.5158825
10582.20825,11,-0.396616,-0.052031,1.17832,-0.3972237,-0.0512964,1.3473933,90.2059289,89.7510548,0.3241143
10582.20825,12,-0.397783,-0.0537926,1.34964,-0.3929511,-0.0574583,1.5197499,88.3733491,91.2339715,2.0419612
10582.20825,13,-0.392783,-0.0537535,1.52029,-0.4195026,-0.0545498,1.6605667,100.7842332,90.3194944,10.7890634
10582.20825,14,-0.41951,-0.0545495,1.66057,-0.4727283,-0.0470558,1.9422326,100.6958242,88.5024845,10.8025225
10582.20825,15,-0.392949,-0.0574443,1.51979,-0.4055296,-0.2266481,1.5813697,93.9966702,159.6222036,70.0523148
10582.20825,16,-0.405695,-0.228224,1.58139,-0.4537846,-0.5557366,1.5948563,98.346255,171.3303986,87.670451
10582.20825,17,-0.45382,-0.556336,1.59487,-0.5426403,-0.8502951,1.6065559,106.7997728,163.0510742,87.8206994
10582.20825,18,-0.542689,-0.850632,1.60656,-0.5658728,-0.9273474,1.6096115,106.8025857,163.0481263,87.8194265
10582.20825,19,-0.392438,-0.0533739,1.52053,-0.3761385,0.1148286,1.583953,84.8190303,21.2717843,69.4286219
10582.20825,20,-0.376131,0.114835,1.58395,-0.3690469,0.4415535,1.6383862,88.7747624,9.5376269,80.5427305
10582.20825,21,-0.36897,0.442108,1.63849,-0.4142667,0.7421444,1.68711,98.4762248,12.4880839,80.8968125
10582.20825,22,-0.414266,0.742147,1.6871,-0.4260872,0.8204497,1.6997887,98.476051,12.487819,80.8968125
10582.21663,0,-0.389417,-0.0589509,0.975744,-0.3958915,-0.0547126,1.1534156,92.0863884,88.6343977,2.4937155
10582.21663,1,-0.389497,-0.0587176,0.976222,-0.3832967,0.0553267,0.9736795,86.8887887,3.3629201,91.2752802
10582.21663,2,-0.383207,0.0558378,0.973034,-0.3447215,0.1149846,0.5200735,85.184248,82.5869189,171.1453461
10582.21663,3,-0.344722,0.114985,0.520073,-0.3111579,0.1665142,0.1249883,85.1847368,82.5954701,171.1527936
10582.21663,4,-0.311151,0.166528,0.124927,-0.2380113,0.1451897,0.0647228,41.13114,102.6941148,128.3156963
10582.21663,5,-0.238002,0.14521,0.0646355,-0.4989505,0.2230535,0.0327087,162.1294016,73.5058767,96.6870351
10582.21663,6,-0.389417,-0.058951,0.975744,-0.3956064,-0.1729977,0.9782039,93.1056971,176.6576543,88.7662005
10582.21663,7,-0.395516,-0.173267,0.97772,-0.3637382,-0.250334,0.5269393,86.025086,99.678123,169.5226905
10582.21663,8,-0.363679,-0.250526,0.526478,-0.3359965,-0.3175967,0.1332746,86.0300253,99.6566182,169.544769
10582.21663,9,-0.335983,-0.317634,0.13312,-0.2570762,-0.3276595,0.07742,35.649553,95.9260053,125.0022777
10582.21663,10,-0.257075,-0.32766,0.0774224,-0.5253152,-0.2967608,0.0298253,168.0550745,83.5291331,99.9971971
10582.21663,11,-0.39694,-0.0541484,1.17954,-0.3974516,-0.0536328,1.3486145,90.1733727,89.8252596,0.2430856
10582.21663,12,-0.398036,-0.0562318,1.35011,-0.3929599,-0.0597145,1.5202167,88.2911235,91.1723764,2.0722883
10582.21663,13,-0.392776,-0.0561057,1.5207,-0.4192726,-0.0567284,1.6610198,100.693142,90.2498345,10.6962334
10582.21663,14,-0.419278,-0.056728,1.66102,-0.4727905,-0.0457868,1.942514,100.7556549,87.8132513,10.9808208
10582.21663,15,-0.392958,-0.0597019,1.52026,-0.4054135,-0.2299197,1.5790055,93.9568799,160.5676561,71.0065537
10582.21663,16,-0.405582,-0.231475,1.57899,-0.4522917,-0.5592682,1.5903136,98.1051373,171.6585116,88.0412831
10582.21663,17,-0.452327,-0.55986,1.59032,-0.5305744,-0.8568639,1.6005004,104.7512473,165.1216117,88.1015695
10582.21663,18,-0.530621,-0.857195,1.60051,-0.5510451,-0.9347053,1.603169,104.7536765,165.1189343,88.1000274
10582.21663,19,-0.392462,-0.0557079,1.52061,-0.3762946,0.112739,1.5834152,84.8611128,21.0569118,69.6379598
10582.21663,20,-0.376288,0.112742,1.58341,-0.3667551,0.4397242,1.6358522,88.3511265,9.2583252,80.8921703
10582.21663,21,-0.366683,0.440262,1.63591,-0.4187722,0.7395627,1.6822061,99.7588656,13.1073207,81.3353452
10582.21663,22,-0.418773,0.739566,1.68221,-0.4323669,0.8176767,1.6942922,99.7587493,13.1070681,81.3353452
10582.225,0,-0.390487,-0.0578672,0.975066,-0.3962977,-0.0545905,1.1527808,91.8724098,88.9442655,2.1500544
10582.225,1,-0.39054,-0.0576091,0.975741,-0.3844461,0.0564522,0.97377,86.9422544,3.2140967,90.9885617
10582.225,2,-0.384296,0.0569404,0.97278,-0.3453137,0.1167152,0.5199446,85.1219337,82.5077549,171.0443009
10582.225,3,-0.345314,0.116715,0.519944,-0.3113211,0.168802,0.1249693,85.1230608,82.5148629,171.0509284
10582.225,4,-0.311311,0.16882,0.124878,-0.2383752,0.1468599,0.06465,41.313726,103.0704527,128.3335896
10582.225,5,-0.238361,0.146884,0.0645171,-0.4986175,0.2270405,0.0326662,161.6639995,73.0011207,96.6710558
10582.225,6,-0.390487,-0.0578673,0.975065,-0.39657,-0.1719311,0.9769238,93.0523005,176.8084645,89.0676878
10582.225,7,-0.3965,-0.172246,0.97624,-0.3641277,-0.2495129,0.5255354,85.9506023,99.7034656,169.4705159
10582.225,8,-0.364078,-0.249736,0.524893,-0.3358465,-0.3169818,0.1317587,85.9511652,99.6820754,169.4902869
10582.225,9,-0.33583,-0.317029,0.131548,-0.2569302,-0.3275904,0.0759372,35.6566305,96.2440129,124.9380215
10582.225,10,-0.256928,-0.327591,0.07594,-0.5248702,-0.294658,0.02803,167.7578048,83.1012027,100.0635863
10582.225,11,-0.397256,-0.0541097,1.1793,-0.3972958,-0.0534344,1.3483746,90.0135002,89.7711606,0.2291833
10582.225,12,-0.397862,-0.0557931,1.35051,-0.3924457,-0.0580039,1.5206274,88.1765577,90.7441785,1.9699389
10582.225,13,-0.392354,-0.0548783,1.5211,-0.4185497,-0.0544503,1.6614771,100.5703111,89.8282929,10.5717275
10582.225,14,-0.418556,-0.0544497,1.66148,-0.4728057,-0.0423995,1.9427876,100.905634,87.5914757,11.174649
10582.225,15,-0.392444,-0.0579932,1.52066,-0.4041322,-0.2286827,1.5781817,93.7127516,161.0227902,71.4168844
10582.225,16,-0.404271,-0.230068,1.57823,-0.4528747,-0.5577081,1.5851603,98.4361403,171.4779862,88.8013594
10582.225,17,-0.452903,-0.558232,1.58517,-0.5395934,-0.8529996,1.5910324,106.3854002,163.5760763,88.9069136
10582.225,18,-0.539634,-0.853292,1.59104,-0.5622615,-0.9302187,1.5925703,106.3878488,163.5736448,88.9066958
10582.225,19,-0.39197,-0.0542142,1.52122,-0.3764791,0.1149215,1.5823214,85.0766823,20.4397395,70.213757
10582.225,20,-0.376472,0.114926,1.58233,-0.3655165,0.4422408,1.6323626,88.1049805,8.8936522,81.3139583
10582.225,21,-0.365448,0.442749,1.63243,-0.4231526,0.7413903,1.6762618,100.8229641,13.6389318,81.7998225
10582.225,22,-0.423153,0.741393,1.67626,-0.4382124,0.8193315,1.6876992,100.8228475,13.6389318,81.7997646
10582.23325,0,-0.389742,-0.0571593,0.977296,-0.3958487,-0.0522722,1.1549639,91.9678322,88.4252908,2.5212177
10582.23325,1,-0.389801,-0.0569095,0.977705,-0.3836485,0.0571274,0.9747452,86.9128193,3.4258205,91.4846196
10582.23325,2,-0.383534,0.05756,0.974343,-0.3462586,0.1160201,0.5211923,85.3360107,82.6734629,171.3011793
10582.23325,3,-0.346258,0.11602,0.521191,-0.3137566,0.1669551,0.1259408,85.3375399,82.6813192,171.3083802
10582.23325,4,-0.313751,0.166966,0.125902,-0.2397494,0.1443593,0.0672336,40.3519122,103.462447,127.1697146
10582.23325,5,-0.239743,0.144375,0.0671775,-0.4989181,0.2256507,0.0298206,160.9587608,72.7563938,97.8309654
10582.23325,6,-0.389742,-0.0571594,0.977296,-0.3958841,-0.1711985,0.9801884,93.0819764,176.5934099,88.5491961
10582.23325,7,-0.395814,-0.171476,0.979775,-0.3636035,-0.2487154,0.5290544,85.9708781,99.6999779,169.4814953
10582.23325,8,-0.363558,-0.248908,0.528655,-0.3354842,-0.3161154,0.1355028,85.9738246,99.6764955,169.5044317
10582.23325,9,-0.335472,-0.31615,0.135368,-0.2560695,-0.3261844,0.0803786,35.1445876,95.9313049,124.4919888
10582.23325,10,-0.256069,-0.326185,0.0803803,-0.5239147,-0.2956532,0.0303847,167.6630532,83.6063958,100.5065541
10582.23325,11,-0.396841,-0.0515595,1.18089,-0.396876,-0.0503118,1.3499614,90.0118622,89.5771888,0.4210372
10582.23325,12,-0.397445,-0.0526245,1.35115,-0.3917483,-0.0552533,1.5212524,88.0821068,90.8848883,2.1115292
10582.23325,13,-0.391627,-0.0522064,1.52186,-0.418505,-0.0520903,1.6621086,100.8489236,89.9534243,10.8491951
10582.23325,14,-0.418511,-0.0520898,1.66211,-0.4738996,-0.0394353,1.943169,101.1374895,87.4706184,11.4281342
10582.23325,15,-0.391747,-0.0552435,1.52128,-0.4039047,-0.2262526,1.5777451,93.8621041,161.3373361,71.7703788
10582.23325,16,-0.404052,-0.227605,1.57768,-0.45201,-0.555369,1.5830841,98.3232658,171.623828,89.0653555
10582.23325,17,-0.452039,-0.555876,1.58306,-0.5376415,-0.8509838,1.5876562,106.1741008,163.801913,89.1430237
10582.23325,18,-0.537681,-0.851263,1.58766,-0.5600245,-0.9282784,1.5888624,106.1764871,163.7994485,89.1409838
10582.23325,19,-0.39126,-0.0514882,1.52148,-0.3751526,0.1180148,1.5813928,84.8802459,20.1032095,70.6142217
10582.23325,20,-0.375146,0.118017,1.5814,-0.3673529,0.4458599,1.6284814,88.6521128,8.2820362,81.8299229
10582.23325,21,-0.367287,0.446363,1.62851,-0.4324505,0.7439173,1.6691649,102.2423387,14.4733488,82.397826
10582.23325,22,-0.432452,0.743921,1.66917,-0.449458,0.8215759,1.67978,102.2421628,14.4733488,82.397826
10582.24163,0,-0.391853,-0.0557527,0.975481,-0.397997,-0.0509901,1.153151,91.9798314,88.4654298,2.5055391
10582.24163,1,-0.391912,-0.0554493,0.976145,-0.3855992,0.0585805,0.9732536,86.8322962,3.4847612,91.4503053
10582.24163,2,-0.3855,0.0589863,0.972638,-0.3458508,0.1171539,0.5196514,85.0382773,82.710317,171.1665881
10582.24163,3,-0.34585,0.117154,0.51965,-0.3112732,0.1678428,0.1245441,85.0390825,82.7169019,171.1725599
10582.24163,4,-0.311267,0.167855,0.124487,-0.2372095,0.1455651,0.0657679,40.3009151,103.2702855,127.2072572
10582.24163,5,-0.2372,0.145582,0.0656846,-0.4968108,0.2255342,0.0284977,161.2398195,73.0457508,97.7951091
10582.24163,6,-0.391853,-0.0557529,0.975481,-0.3981549,-0.1697858,0.9782722,93.1622122,176.5407832,88.5999988
10582.24163,7,-0.39808,-0.170144,0.977599,-0.3638445,-0.2481054,0.527152,85.7171179,99.7915402,169.2957433
10582.24163,8,-0.36379,-0.248352,0.52651,-0.3339358,-0.3161764,0.1335949,85.71802,99.7661909,169.3195219
10582.24163,9,-0.333919,-0.316226,0.133382,-0.2545437,-0.325866,0.0782828,35.1725469,95.6973772,124.5706489
10582.24163,10,-0.254542,-0.325866,0.0782857,-0.5226257,-0.2968674,0.0286542,167.8980221,83.9286991,100.4291775
10582.24163,11,-0.398984,-0.050203,1.17945,-0.3989778,-0.0491897,1.348523,89.9979053,89.6566066,0.3437752
